adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote,fs_year,fs_quarter
0001193125-12-341601,GrossProfit,us-gaap/2012,ConsolidationEliminations,20120630,2,USD,-9151000.0,,2012,3
0001193125-12-341601,GrossProfit,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,9014000.0,,2012,3
0001193125-12-341601,GrossProfit,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,112910000.0,,2012,3
0001193125-12-341601,GrossProfit,us-gaap/2012,,20120630,1,USD,62858000.0,,2012,3
0001193125-12-341601,GrossProfit,us-gaap/2012,ConsolidationEliminations,20120630,1,USD,-4569000.0,,2012,3
0001193125-12-341601,GrossProfit,us-gaap/2012,GuarantorSubsidiaries,20120630,1,USD,4442000.0,,2012,3
0001193125-12-341601,GrossProfit,us-gaap/2012,NonGuarantorSubsidiaries,20120630,1,USD,62985000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,,20110630,2,USD,58443000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,CoIssuers,20110630,2,USD,31450000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,-7000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,-20258000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,48553000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,ParentCompany,20110630,2,USD,-1295000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,,20110630,1,USD,33600000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,CoIssuers,20110630,1,USD,10933000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,ConsolidationEliminations,20110630,1,USD,-7000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,GuarantorSubsidiaries,20110630,1,USD,-8996000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,NonGuarantorSubsidiaries,20110630,1,USD,32328000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,ParentCompany,20110630,1,USD,-658000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,,20120630,2,USD,24992000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,CoIssuers,20120630,2,USD,-6054000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,7604000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,14324000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,ParentCompany,20120630,2,USD,9118000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,,20120630,1,USD,7499000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,CoIssuers,20120630,1,USD,-10190000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,GuarantorSubsidiaries,20120630,1,USD,10304000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,NonGuarantorSubsidiaries,20120630,1,USD,3443000.0,,2012,3
0001193125-12-341601,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2012,ParentCompany,20120630,1,USD,3942000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,CoIssuers,20110630,2,USD,23878000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,-126606000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,47353000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,ParentCompany,20110630,2,USD,55375000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,CoIssuers,20110630,1,USD,21334000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,ConsolidationEliminations,20110630,1,USD,-84886000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,GuarantorSubsidiaries,20110630,1,USD,31282000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,ParentCompany,20110630,1,USD,32270000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,CoIssuers,20120630,2,USD,17844000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,ConsolidationEliminations,20120630,2,USD,-43988000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,14046000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,ParentCompany,20120630,2,USD,12098000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,CoIssuers,20120630,1,USD,11739000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,ConsolidationEliminations,20120630,1,USD,-17249000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,GuarantorSubsidiaries,20120630,1,USD,3614000.0,,2012,3
0001193125-12-341601,IncomeLossFromEquityMethodInvestments,us-gaap/2012,ParentCompany,20120630,1,USD,1896000.0,,2012,3
0001193125-12-341601,IncomeTaxesPaidNet,us-gaap/2012,,20110630,2,USD,-1207000.0,,2012,3
0001193125-12-341601,IncomeTaxesPaidNet,us-gaap/2012,,20120630,2,USD,684000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,,20110630,2,USD,4345000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,3170000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,1193000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,ParentCompany,20110630,2,USD,-18000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,,20110630,1,USD,1970000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,GuarantorSubsidiaries,20110630,1,USD,949000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,NonGuarantorSubsidiaries,20110630,1,USD,1039000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,ParentCompany,20110630,1,USD,-18000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,,20120630,2,USD,5389000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,CoIssuers,20120630,2,USD,-170000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,3669000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,277000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,ParentCompany,20120630,2,USD,1613000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,,20120630,1,USD,3159000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,CoIssuers,20120630,1,USD,-295000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,GuarantorSubsidiaries,20120630,1,USD,2126000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,NonGuarantorSubsidiaries,20120630,1,USD,-170000.0,,2012,3
0001193125-12-341601,IncomeTaxExpenseBenefit,us-gaap/2012,ParentCompany,20120630,1,USD,1498000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsPayable,us-gaap/2012,,20110630,2,USD,12139000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsPayable,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,77345000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsPayable,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,-41868000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsPayable,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,-23338000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsPayable,us-gaap/2012,,20120630,2,USD,14654000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsPayable,us-gaap/2012,ConsolidationEliminations,20120630,2,USD,547000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsPayable,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,-368000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsPayable,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,14475000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsReceivable,us-gaap/2012,,20110630,2,USD,-2103000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsReceivable,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,77323000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsReceivable,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,-36124000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsReceivable,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,-43302000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsReceivable,us-gaap/2012,,20120630,2,USD,8296000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsReceivable,us-gaap/2012,ConsolidationEliminations,20120630,2,USD,319000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsReceivable,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,-142000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccountsReceivable,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,8119000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,,20110630,2,USD,3141000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,CoIssuers,20110630,2,USD,-1038000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,-60675000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,33760000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,30902000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,ParentCompany,20110630,2,USD,192000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,,20120630,2,USD,7890000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,CoIssuers,20120630,2,USD,11308000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,ConsolidationEliminations,20120630,2,USD,-53523000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,23237000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,26898000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInAccruedLiabilities,us-gaap/2012,ParentCompany,20120630,2,USD,-30000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2012,,20110630,2,USD,-824000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,-824000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2012,,20120630,2,USD,-1146000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,-1146000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDeposits,us-gaap/2012,,20110630,2,USD,979000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDeposits,us-gaap/2012,,20120630,2,USD,70000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDeposits,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,979000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDeposits,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,28000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDeposits,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,42000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDueToEmployeesCurrent,us-gaap/2012,,20110630,2,USD,-3745000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDueToEmployeesCurrent,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,-12000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDueToEmployeesCurrent,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,-3733000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDueToEmployeesCurrent,us-gaap/2012,,20120630,2,USD,-4816000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInDueToEmployeesCurrent,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,-4816000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInInventories,us-gaap/2012,,20110630,2,USD,14300000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInInventories,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,-8000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInInventories,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,14308000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInInventories,us-gaap/2012,,20120630,2,USD,11498000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInInventories,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,11498000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,,20110630,2,USD,13800000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,CoIssuers,20110630,2,USD,-8552000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,17427000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,353000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,11819000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,ParentCompany,20110630,2,USD,-7247000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,,20120630,2,USD,9677000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,CoIssuers,20120630,2,USD,-1000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,ConsolidationEliminations,20120630,2,USD,-13192000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,-4169000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,9470000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2012,ParentCompany,20120630,2,USD,17569000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2012,,20110630,2,USD,-232000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,199000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,-1945000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,1514000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2012,,20120630,2,USD,-1996000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2012,ConsolidationEliminations,20120630,2,USD,225000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,-4255000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,2578000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2012,ParentCompany,20120630,2,USD,-544000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,,20110630,2,USD,884000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,CoIssuers,20110630,2,USD,33094000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,-60654000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,29136000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,-516000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,ParentCompany,20110630,2,USD,-176000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,,20120630,2,USD,-8851000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,CoIssuers,20120630,2,USD,22816000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,ConsolidationEliminations,20120630,2,USD,-53616000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,19310000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,-9255000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2012,ParentCompany,20120630,2,USD,11894000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2012,,20110630,2,USD,-1155000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,-923000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,-232000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2012,,20120630,2,USD,6611000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,2771000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,1233000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2012,ParentCompany,20120630,2,USD,2607000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,,20110630,2,USD,1309000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,CoIssuers,20110630,2,USD,-718000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,ConsolidationEliminations,20110630,2,USD,17427000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,GuarantorSubsidiaries,20110630,2,USD,-2691000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,NonGuarantorSubsidiaries,20110630,2,USD,-11991000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,ParentCompany,20110630,2,USD,-718000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,,20120630,2,USD,2580000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,CoIssuers,20120630,2,USD,16935000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,ConsolidationEliminations,20120630,2,USD,-12871000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,GuarantorSubsidiaries,20120630,2,USD,-58000.0,,2012,3
0001193125-12-341601,IncreaseDecreaseInOtherReceivables,us-gaap/2012,NonGuarantorSubsidiaries,20120630,2,USD,-1425000.0,,2012,3
